scrape_id,last_scraped,host_since,neighbourhood,price
20200000000000.0,1/2/15,2/1/09,Harlem,$150.00 
20200000000000.0,1/3/15,9/6/13,Flatbush,$60.00 
20200000000000.0,1/2/15,8/18/12,Clinton Hill,$105.00 
20200000000000.0,1/2/15,10/15/13,Chelsea,$200.00 
20200000000000.0,1/2/15,9/29/13,Upper East Side,$158.00 
20200000000000.0,1/2/15,6/28/12,Park Slope,$49.00 
20200000000000.0,1/2/15,10/7/13,Lower East Side,$150.00 
20200000000000.0,1/3/15,10/3/10,Alphabet City,$130.00 
20200000000000.0,1/3/15,12/13/14,Astoria,$75.00 
20200000000000.0,1/3/15,10/6/12,Clinton Hill,$80.00 
20200000000000.0,1/2/15,6/23/14,Upper West Side,$290.00 
20200000000000.0,1/2/15,8/2/14,Soundview,$100.00 
20200000000000.0,1/3/15,5/15/09,Williamsburg,$160.00 
20200000000000.0,1/3/15,1/14/14,Chelsea,$350.00 
20200000000000.0,1/2/15,3/9/12,Clinton Hill,$100.00 
20200000000000.0,1/2/15,7/30/14,Boerum Hill,$270.00 
20200000000000.0,1/2/15,10/6/14,Williamsburg,$95.00 
20200000000000.0,1/2/15,11/25/14,Astoria,$190.00 
20200000000000.0,1/2/15,6/3/12,Williamsburg,$85.00 
20200000000000.0,1/2/15,9/18/12,Upper West Side,$98.00 
20200000000000.0,1/2/15,7/23/14,Williamsburg,$50.00 
20200000000000.0,1/2/15,11/8/14,Alphabet City,$88.00 
20200000000000.0,1/3/15,3/12/13,Sunset Park,$75.00 
20200000000000.0,1/2/15,7/23/14,Upper East Side,$230.00 
20200000000000.0,1/2/15,10/7/13,Astoria,$70.00 
20200000000000.0,1/2/15,10/14/12,Williamsburg,$265.00 
20200000000000.0,1/3/15,2/28/13,Williamsburg,$80.00 
20200000000000.0,1/2/15,4/29/14,Greenwich Village,$450.00 
20200000000000.0,1/2/15,5/5/13,Carroll Gardens,$245.00 
20200000000000.0,1/3/15,7/4/12,Hudson Square,$275.00 
20200000000000.0,1/2/15,3/12/12,Williamsburg,$60.00 
20200000000000.0,1/2/15,4/1/13,Alphabet City,$129.00 
20200000000000.0,1/2/15,7/4/13,Meatpacking District,$180.00 
20200000000000.0,1/2/15,10/6/11,Financial District,$185.00 
20200000000000.0,1/2/15,9/5/12,Lower East Side,$170.00 
20200000000000.0,1/2/15,5/6/14,Alphabet City,$200.00 
20200000000000.0,1/2/15,5/3/12,Astoria,$140.00 
20200000000000.0,1/3/15,11/12/12,Park Slope,$400.00 
20200000000000.0,1/2/15,4/19/11,Lower East Side,$175.00 
20200000000000.0,1/2/15,5/6/10,Park Slope,$450.00 
20200000000000.0,1/3/15,10/20/14,Williamsburg,$190.00 
20200000000000.0,1/2/15,12/11/14,Long Island City,$170.00 
20200000000000.0,1/2/15,5/24/14,Upper East Side,$110.00 
20200000000000.0,1/2/15,6/24/14,Park Slope,$200.00 
20200000000000.0,1/2/15,7/31/12,Park Slope,$130.00 
20200000000000.0,1/2/15,5/6/11,Lower East Side,$250.00 
20200000000000.0,1/3/15,8/28/12,Long Island City,$200.00 
20200000000000.0,1/3/15,6/3/10,Clinton Hill,$70.00 
20200000000000.0,1/3/15,12/10/12,Upper East Side,$275.00 
20200000000000.0,1/2/15,11/27/12,Williamsburg,$195.00 
20200000000000.0,1/2/15,12/20/12,Bushwick,$55.00 
20200000000000.0,1/3/15,5/4/12,Upper West Side,$100.00 
20200000000000.0,1/3/15,4/6/14,Concourse,$60.00 
20200000000000.0,1/2/15,7/24/13,Murray Hill,$189.00 
20200000000000.0,1/2/15,9/23/13,Lower East Side,$220.00 
20200000000000.0,1/3/15,8/5/14,Upper West Side,$180.00 
20200000000000.0,1/2/15,10/7/14,Coney Island,$175.00 
20200000000000.0,1/3/15,10/2/13,Lower East Side,$150.00 
20200000000000.0,1/2/15,8/4/14,Chelsea,$140.00 
20200000000000.0,1/2/15,3/6/13,Clinton Hill,$150.00 
20200000000000.0,1/2/15,9/16/13,Upper West Side,$150.00 
20200000000000.0,1/3/15,11/4/14,Park Slope,$130.00 
20200000000000.0,1/2/15,4/1/14,Clinton Hill,$150.00 
20200000000000.0,1/3/15,2/9/11,Williamsburg,$85.00 
20200000000000.0,1/3/15,6/17/13,Lower East Side,$180.00 
20200000000000.0,1/2/15,8/13/12,Williamsburg,$175.00 
20200000000000.0,1/2/15,12/26/13,Upper East Side,$350.00 
20200000000000.0,1/2/15,2/14/12,Lower East Side,$160.00 
20200000000000.0,1/2/15,4/5/14,Upper West Side,$139.00 
20200000000000.0,1/3/15,7/27/10,West Village,$99.00 
20200000000000.0,1/2/15,11/17/12,Murray Hill,$155.00 
20200000000000.0,1/2/15,9/11/12,Chelsea,$220.00 
20200000000000.0,1/2/15,11/19/14,Chelsea,$340.00 
20200000000000.0,1/3/15,4/30/14,Williamsburg,$100.00 
20200000000000.0,1/2/15,6/18/11,Woodlawn,$57.00 
20200000000000.0,1/2/15,7/8/14,Williamsburg,$160.00 
20200000000000.0,1/2/15,6/20/11,Astoria,$129.00 
20200000000000.0,1/3/15,9/14/12,Lower East Side,$98.00 
20200000000000.0,1/2/15,12/10/12,Upper West Side,$120.00 
20200000000000.0,1/2/15,10/18/12,Chelsea,$150.00 
20200000000000.0,1/2/15,11/10/14,Park Slope,$169.00 
20200000000000.0,1/3/15,5/31/14,Kensington,$100.00 
20200000000000.0,1/2/15,5/7/09,Upper West Side,$300.00 
20200000000000.0,1/2/15,7/30/12,Williamsburg,$120.00 
20200000000000.0,1/3/15,4/15/14,Long Island City,$195.00 
20200000000000.0,1/2/15,12/4/12,Lower East Side,$150.00 
20200000000000.0,1/3/15,11/3/12,Chelsea,$518.00 
20200000000000.0,1/2/15,8/16/14,Upper East Side,$150.00 
20200000000000.0,1/3/15,12/21/09,Upper West Side,$185.00 
20200000000000.0,1/2/15,7/3/13,Upper West Side,$125.00 
20200000000000.0,1/3/15,10/16/14,Little Italy,$125.00 
20200000000000.0,1/3/15,3/20/14,Alphabet City,$150.00 
20200000000000.0,1/2/15,6/18/13,Upper West Side,$165.00 
20200000000000.0,1/2/15,1/14/14,Lower East Side,$100.00 
20200000000000.0,1/2/15,10/20/12,Greenwich Village,$149.00 
20200000000000.0,1/3/15,2/26/14,Williamsburg,$65.00 
20200000000000.0,1/3/15,1/18/14,Upper West Side,$149.00 
20200000000000.0,1/2/15,3/8/14,Upper East Side,$150.00 
20200000000000.0,1/2/15,11/18/14,Upper West Side,$190.00 
20200000000000.0,1/3/15,3/31/14,Mott Haven,$60.00 
20200000000000.0,1/3/15,9/29/14,Hell's Kitchen,$125.00 
20200000000000.0,1/2/15,7/8/11,Carroll Gardens,$350.00 
20200000000000.0,1/3/15,6/18/13,Lower East Side,$275.00 
20200000000000.0,1/2/15,3/2/14,Williamsburg,$94.00 
20200000000000.0,1/2/15,3/25/13,Lower East Side,$250.00 
20200000000000.0,1/3/15,12/10/12,Upper West Side,$395.00 
20200000000000.0,1/3/15,4/30/14,Williamsburg,$97.00 
20200000000000.0,1/3/15,4/1/13,Flatbush,$99.00 
20200000000000.0,1/3/15,9/15/12,Chelsea,$98.00 
20200000000000.0,1/3/15,5/28/12,Upper East Side,$210.00 
20200000000000.0,1/3/15,6/28/12,Park Slope,$129.00 
20200000000000.0,1/3/15,12/19/13,Upper West Side,$180.00 
20200000000000.0,1/3/15,12/17/12,Upper East Side,$150.00 
20200000000000.0,1/3/15,7/7/14,East Flatbush,$100.00 
20200000000000.0,1/2/15,7/4/14,Brooklyn Heights,$90.00 
20200000000000.0,1/2/15,11/10/14,Alphabet City,$119.00 
20200000000000.0,1/3/15,5/10/14,Murray Hill,$250.00 
20200000000000.0,1/3/15,4/30/14,Williamsburg,$100.00 
20200000000000.0,1/3/15,11/12/14,Lower East Side,$180.00 
20200000000000.0,1/3/15,7/14/13,Upper West Side,$119.00 
20200000000000.0,1/2/15,4/11/14,Park Slope,$220.00 
20200000000000.0,1/3/15,7/8/12,Carroll Gardens,$235.00 
20200000000000.0,1/2/15,4/9/14,Upper West Side,$400.00 
20200000000000.0,1/3/15,12/22/11,Upper East Side,$130.00 
20200000000000.0,1/3/15,2/12/14,Upper East Side,$200.00 
20200000000000.0,1/2/15,7/18/12,Chelsea,$250.00 
20200000000000.0,1/2/15,12/20/14,Upper West Side,$70.00 
20200000000000.0,1/2/15,1/20/14,Upper East Side,$200.00 
20200000000000.0,1/3/15,7/8/10,Williamsburg,$180.00 
20200000000000.0,1/2/15,3/18/14,Williamsburg,$139.00 
20200000000000.0,1/2/15,10/24/13,Upper West Side,$199.00 
20200000000000.0,1/2/15,5/11/14,Park Slope,$89.00 
20200000000000.0,1/3/15,4/1/12,Richmond Hill,$92.00 
20200000000000.0,1/3/15,3/29/11,Murray Hill,$495.00 
20200000000000.0,1/2/15,10/10/08,Sunset Park,$50.00 
20200000000000.0,1/2/15,6/12/12,Lower East Side,$180.00 
20200000000000.0,1/3/15,12/6/12,Williamsburg,$190.00 
20200000000000.0,1/2/15,11/12/14,Astoria,$69.00 
20200000000000.0,1/3/15,11/10/13,Greenwich Village,$140.00 
20200000000000.0,1/3/15,5/14/13,Astoria,$99.00 
20200000000000.0,1/3/15,9/22/14,Upper East Side,$250.00 
20200000000000.0,1/3/15,6/11/11,Greenwich Village,$249.00 
20200000000000.0,1/2/15,1/8/13,Lower East Side,$175.00 
20200000000000.0,1/3/15,10/19/14,Lower East Side,$83.00 
20200000000000.0,1/2/15,8/26/12,Williamsburg,$180.00 
20200000000000.0,1/2/15,11/12/13,Financial District,$195.00 
20200000000000.0,1/3/15,3/19/14,Lower East Side,$100.00 
20200000000000.0,1/2/15,9/3/14,Upper West Side,$80.00 
20200000000000.0,1/3/15,12/30/11,Upper East Side,$135.00 
20200000000000.0,1/2/15,5/3/13,Upper West Side,$300.00 
20200000000000.0,1/2/15,9/15/13,Williamsburg,$175.00 
20200000000000.0,1/2/15,5/29/12,Downtown Brooklyn,$195.00 
20200000000000.0,1/2/15,11/10/11,Flatbush,$55.00 
20200000000000.0,1/3/15,11/20/14,Rego Park,$95.00 
20200000000000.0,1/3/15,1/26/14,Upper West Side,"$1,000.00 "
20200000000000.0,1/2/15,1/21/14,Park Slope,$225.00 
20200000000000.0,1/2/15,9/10/14,Williamsburg,$129.00 
20200000000000.0,1/2/15,9/26/14,Williamsburg,$69.00 
20200000000000.0,1/2/15,6/25/13,Greenwich Village,$500.00 
20200000000000.0,1/3/15,8/29/12,Alphabet City,$175.00 
20200000000000.0,1/3/15,12/8/13,Upper East Side,"$1,499.00 "
20200000000000.0,1/3/15,4/16/14,Manhattan,$199.00 
20200000000000.0,1/2/15,11/1/14,Williamsburg,$80.00 
20200000000000.0,1/2/15,3/5/13,Alphabet City,$174.00 
20200000000000.0,1/2/15,2/19/13,Williamsburg,$110.00 
20200000000000.0,1/2/15,5/13/10,Williamsburg,$120.00 
20200000000000.0,1/2/15,11/14/11,Gowanus,$129.00 
20200000000000.0,1/3/15,9/17/13,Flatbush,$60.00 
20200000000000.0,1/2/15,9/11/14,Battery Park City,$189.00 
20200000000000.0,1/2/15,9/6/10,Upper West Side,$225.00 
20200000000000.0,1/2/15,3/24/13,Upper East Side,$275.00 
20200000000000.0,1/3/15,6/21/14,Alphabet City,$170.00 
20200000000000.0,1/2/15,12/4/14,East Harlem,$80.00 
20200000000000.0,1/3/15,5/1/14,Crown Heights,$75.00 
20200000000000.0,1/2/15,4/14/14,Kingsbridge,$115.00 
20200000000000.0,1/2/15,8/13/12,Williamsburg,$175.00 
20200000000000.0,1/2/15,8/16/14,Upper East Side,$99.00 
20200000000000.0,1/2/15,1/20/14,Upper East Side,$250.00 
20200000000000.0,1/2/15,6/3/14,Bushwick,$149.00 
20200000000000.0,1/2/15,8/27/14,East Flatbush,$70.00 
20200000000000.0,1/3/15,8/18/13,Long Island City,$110.00 
20200000000000.0,1/2/15,8/2/14,Alphabet City,$150.00 
20200000000000.0,1/2/15,9/5/14,Corona,$120.00 
20200000000000.0,1/2/15,1/30/14,Elmhurst,$55.00 
20200000000000.0,1/3/15,1/9/13,Williamsburg,$250.00 
20200000000000.0,1/2/15,8/31/12,Williamsburg,$80.00 
20200000000000.0,1/3/15,4/30/14,Williamsburg,$125.00 
20200000000000.0,1/2/15,3/22/13,Williamsburg,$39.00 
20200000000000.0,1/3/15,9/4/14,Williamsburg,$199.00 
20200000000000.0,1/3/15,6/22/14,Park Slope,$65.00 
20200000000000.0,1/3/15,6/21/13,Lower East Side,$120.00 
20200000000000.0,1/3/15,11/4/14,Upper West Side,$300.00 
20200000000000.0,1/2/15,1/29/14,Clinton Hill,$125.00 
20200000000000.0,1/3/15,1/5/12,Murray Hill,$110.00 
20200000000000.0,1/2/15,10/8/14,Chelsea,$180.00 
20200000000000.0,1/3/15,5/9/11,Greenwich Village,$175.00 
20200000000000.0,1/2/15,7/31/12,Carroll Gardens,$160.00 
20200000000000.0,1/2/15,8/22/14,Flatbush,$55.00 
20200000000000.0,1/3/15,5/27/12,Flatbush,$40.00 
20200000000000.0,1/3/15,4/15/12,Upper West Side,$950.00 
20200000000000.0,1/3/15,1/20/14,West Village,$200.00 
20200000000000.0,1/2/15,7/21/13,Alphabet City,$135.00 
20200000000000.0,1/3/15,5/22/12,Upper West Side,$150.00 
20200000000000.0,1/2/15,10/26/12,Clinton Hill,$98.00 
20200000000000.0,1/3/15,10/9/14,Williamsburg,$45.00 
20200000000000.0,1/2/15,6/25/12,Chelsea,$600.00 
20200000000000.0,1/3/15,12/15/13,Park Slope,$165.00 
20200000000000.0,1/2/15,3/31/14,Mott Haven,$60.00 
20200000000000.0,1/3/15,7/1/13,Lower East Side,$115.00 
20200000000000.0,1/3/15,6/3/12,Williamsburg,$75.00 
20200000000000.0,1/3/15,7/16/12,Astoria,$150.00 
20200000000000.0,1/2/15,6/26/13,Bay Ridge,$120.00 
20200000000000.0,1/2/15,6/25/13,Greenwich Village,$175.00 
20200000000000.0,1/2/15,6/27/12,Upper East Side,$150.00 
20200000000000.0,1/3/15,10/23/11,Chelsea,$203.00 
20200000000000.0,1/2/15,6/14/12,Carroll Gardens,$250.00 
20200000000000.0,1/2/15,1/29/13,Chelsea,$219.00 
20200000000000.0,1/3/15,3/27/13,Concourse Village,$85.00 
20200000000000.0,1/3/15,12/28/12,Kensington,$150.00 
20200000000000.0,1/2/15,12/29/12,Williamsburg,$90.00 
20200000000000.0,1/3/15,12/5/13,Alphabet City,$225.00 
20200000000000.0,1/2/15,8/3/13,Lower East Side,$125.00 
20200000000000.0,1/2/15,12/11/14,Greenwich Village,$170.00 
20200000000000.0,1/2/15,10/31/12,Little Italy,$159.00 
20200000000000.0,1/3/15,9/26/08,Hudson Square,$135.00 
20200000000000.0,1/3/15,9/1/14,Lower East Side,$150.00 
20200000000000.0,1/2/15,11/10/12,Elmhurst,$45.00 
20200000000000.0,1/2/15,11/10/12,Elmhurst,$45.00 
20200000000000.0,1/3/15,6/18/13,Upper West Side,$250.00 
20200000000000.0,1/2/15,7/4/12,Hudson Square,$205.00 
20200000000000.0,1/2/15,12/29/13,Lower East Side,$550.00 
20200000000000.0,1/2/15,1/13/14,Long Island City,$375.00 
20200000000000.0,1/3/15,3/13/11,Upper East Side,$225.00 
20200000000000.0,1/3/15,5/14/12,Kensington,$58.00 
20200000000000.0,1/2/15,2/27/13,Columbia Street Waterfront,$145.00 
20200000000000.0,1/2/15,3/7/13,Sunnyside,$49.00 
20200000000000.0,1/2/15,8/24/11,Williamsburg,$280.00 
20200000000000.0,1/3/15,12/2/12,Williamsburg,$100.00 
20200000000000.0,1/2/15,10/14/10,Upper East Side,$145.00 
20200000000000.0,1/2/15,8/7/14,Upper East Side,$150.00 
20200000000000.0,1/3/15,11/11/12,Williamsburg,$140.00 
20200000000000.0,1/3/15,6/25/12,Chelsea,$225.00 
20200000000000.0,1/2/15,6/30/13,Flatlands,$80.00 
20200000000000.0,1/3/15,10/18/14,Murray Hill,$95.00 
20200000000000.0,1/2/15,3/16/14,Williamsburg,$55.00 
20200000000000.0,1/3/15,1/26/13,Boerum Hill,$89.00 
20200000000000.0,1/3/15,12/15/13,Upper West Side,$150.00 
20200000000000.0,1/3/15,8/6/13,Greenwich Village,$200.00 
20200000000000.0,1/3/15,7/22/13,Flatbush,$60.00 
20200000000000.0,1/2/15,3/17/14,Greenwich Village,$150.00 
20200000000000.0,1/3/15,4/12/11,Williamsburg,$95.00 
20200000000000.0,1/3/15,3/7/14,Upper West Side,$200.00 
20200000000000.0,1/2/15,6/21/11,Lower East Side,$275.00 
20200000000000.0,1/2/15,1/10/13,Williamsburg,$75.00 
20200000000000.0,1/3/15,6/25/14,Williamsburg,$80.00 
20200000000000.0,1/3/15,9/21/10,Upper East Side,$155.00 
20200000000000.0,1/3/15,11/9/14,Flatbush,$40.00 
20200000000000.0,1/3/15,1/9/13,Williamsburg,$85.00 
20200000000000.0,1/2/15,6/23/12,Manhattan,$150.00 
20200000000000.0,1/2/15,2/5/13,Clinton Hill,$190.00 
20200000000000.0,1/3/15,2/26/13,Alphabet City,$150.00 
20200000000000.0,1/3/15,3/18/13,Gowanus,$390.00 
20200000000000.0,1/3/15,7/29/12,Kips Bay,$150.00 
20200000000000.0,1/3/15,12/10/12,Williamsburg,$85.00 
20200000000000.0,1/3/15,12/13/13,Lower East Side,$130.00 
20200000000000.0,1/3/15,11/19/13,Upper West Side,$225.00 
20200000000000.0,1/2/15,10/15/12,Astoria,$75.00 
20200000000000.0,1/2/15,4/11/13,Chelsea,$235.00 
20200000000000.0,1/2/15,11/3/12,Williamsburg,$111.00 
20200000000000.0,1/2/15,4/15/13,Lower East Side,$150.00 
20200000000000.0,1/3/15,11/5/13,Clinton Hill,$80.00 
20200000000000.0,1/3/15,9/28/14,Greenwich Village,$180.00 
20200000000000.0,1/2/15,6/2/12,Boerum Hill,$150.00 
20200000000000.0,1/3/15,1/6/14,Boerum Hill,$125.00 
20200000000000.0,1/2/15,12/31/11,Lower East Side,$125.00 
20200000000000.0,1/2/15,6/18/12,Murray Hill,$200.00 
20200000000000.0,1/2/15,11/6/12,Upper West Side,$900.00 
20200000000000.0,1/2/15,12/29/13,Upper West Side,$150.00 
20200000000000.0,1/3/15,5/5/14,Boerum Hill,$150.00 
20200000000000.0,1/3/15,12/7/12,Williamsburg,$200.00 
20200000000000.0,1/2/15,11/30/12,Lower East Side,$155.00 
20200000000000.0,1/3/15,1/12/12,East Harlem,$90.00 
20200000000000.0,1/3/15,10/24/12,Williamsburg,$80.00 
20200000000000.0,1/2/15,3/14/10,Upper East Side,$219.00 
20200000000000.0,1/2/15,3/27/14,Sunset Park,$100.00 
20200000000000.0,1/2/15,4/28/12,Clinton Hill,$95.00 
20200000000000.0,1/2/15,7/13/10,Boerum Hill,$425.00 
20200000000000.0,1/2/15,3/17/11,Williamsburg,$95.00 
20200000000000.0,1/2/15,7/8/14,Alphabet City,$90.00 
20200000000000.0,1/3/15,3/27/13,Concourse Village,$100.00 
20200000000000.0,1/3/15,6/5/12,Williamsburg,$67.00 
20200000000000.0,1/3/15,10/21/14,Upper West Side,$140.00 
20200000000000.0,1/2/15,8/11/13,Upper West Side,$100.00 
20200000000000.0,1/3/15,11/18/10,Park Slope,$125.00 
20200000000000.0,1/3/15,2/15/11,Little Italy,$200.00 
20200000000000.0,1/2/15,2/11/14,Williamsburg,$250.00 
20200000000000.0,1/3/15,6/23/14,Astoria,$130.00 
20200000000000.0,1/2/15,2/20/14,Upper East Side,$295.00 
20200000000000.0,1/2/15,3/6/12,Astoria,$85.00 
20200000000000.0,1/2/15,6/4/14,Boerum Hill,$300.00 
20200000000000.0,1/2/15,9/26/11,Carroll Gardens,$200.00 
20200000000000.0,1/3/15,12/27/11,Clinton Hill,$160.00 
20200000000000.0,1/2/15,11/21/09,Kips Bay,$175.00 
20200000000000.0,1/3/15,5/29/12,Flatbush,$70.00 
20200000000000.0,1/2/15,12/27/13,Upper East Side,$400.00 
20200000000000.0,1/2/15,9/14/13,Upper East Side,$150.00 
20200000000000.0,1/2/15,7/6/13,Lower East Side,$145.00 
20200000000000.0,1/2/15,4/25/11,Williamsburg,$170.00 
20200000000000.0,1/3/15,9/16/12,Upper West Side,$170.00 
20200000000000.0,1/2/15,6/26/12,Brooklyn Heights,$200.00 
20200000000000.0,1/3/15,6/6/14,Williamsburg,$245.00 
20200000000000.0,1/3/15,2/8/13,Williamsburg,$50.00 
20200000000000.0,1/2/15,4/18/12,Greenpoint,$69.00 
20200000000000.0,1/2/15,10/26/14,Upper West Side,$275.00 
20200000000000.0,1/3/15,11/1/10,Upper West Side,$128.00 
20200000000000.0,1/2/15,7/20/14,Manhattan,$180.00 
20200000000000.0,1/2/15,8/10/12,Greenwich Village,$249.00 
20200000000000.0,1/2/15,4/27/11,Williamsburg,$115.00 
20200000000000.0,1/2/15,12/4/13,Upper East Side,$160.00 
20200000000000.0,1/3/15,12/25/12,Astoria,$385.00 
20200000000000.0,1/2/15,7/16/13,Alphabet City,$88.00 
20200000000000.0,1/3/15,8/10/13,Clinton Hill,$60.00 
20200000000000.0,1/2/15,11/16/12,Upper West Side,$300.00 
20200000000000.0,1/3/15,4/2/13,Chelsea,$110.00 
20200000000000.0,1/2/15,4/15/12,Chelsea,$200.00 
20200000000000.0,1/2/15,3/25/13,Williamsburg,$175.00 
20200000000000.0,1/2/15,6/29/14,Upper West Side,$275.00 
20200000000000.0,1/2/15,4/13/14,Upper West Side,$94.00 
20200000000000.0,1/2/15,5/10/12,Upper West Side,$105.00 
20200000000000.0,1/3/15,9/25/12,Upper West Side,$125.00 
20200000000000.0,1/3/15,7/9/14,Brooklyn Heights,$150.00 
20200000000000.0,1/2/15,12/10/13,Clinton Hill,$129.00 
20200000000000.0,1/2/15,6/25/14,Upper West Side,$165.00 
20200000000000.0,1/2/15,5/14/14,Lower East Side,$150.00 
20200000000000.0,1/3/15,11/12/13,Murray Hill,$179.00 
20200000000000.0,1/2/15,11/29/14,Upper East Side,$160.00 
20200000000000.0,1/2/15,2/3/14,Upper West Side,$85.00 
20200000000000.0,1/2/15,4/8/12,Greenpoint,$130.00 
20200000000000.0,1/3/15,8/9/12,Sunnyside,$122.00 
20200000000000.0,1/2/15,2/25/11,University Heights,$60.00 
20200000000000.0,1/2/15,2/28/13,Alphabet City,$100.00 
20200000000000.0,1/3/15,2/5/14,Meatpacking District,$199.00 
20200000000000.0,1/3/15,7/13/14,Murray Hill,$140.00 
20200000000000.0,1/2/15,9/8/11,Chelsea,$289.00 
20200000000000.0,1/3/15,3/3/13,Bay Ridge,$215.00 
20200000000000.0,1/3/15,6/21/14,Windsor Terrace,$140.00 
20200000000000.0,1/3/15,9/25/12,Williamsburg,$180.00 
20200000000000.0,1/2/15,4/25/14,Williamsburg,$40.00 
20200000000000.0,1/2/15,12/10/13,Alphabet City,$89.00 
20200000000000.0,1/3/15,5/3/12,Williamsburg,$150.00 
20200000000000.0,1/3/15,1/25/11,Williamsburg,$100.00 
20200000000000.0,1/3/15,4/18/11,Williamsburg,$55.00 
20200000000000.0,1/2/15,10/3/12,Upper East Side,$185.00 
20200000000000.0,1/2/15,3/27/13,Upper West Side,$65.00 
20200000000000.0,1/2/15,2/23/14,Park Slope,$65.00 
20200000000000.0,1/3/15,6/6/12,Chelsea,$210.00 
20200000000000.0,1/2/15,5/4/12,Alphabet City,$129.00 
20200000000000.0,1/2/15,7/1/14,Astoria,$60.00 
20200000000000.0,1/2/15,5/19/12,Clinton Hill,$125.00 
20200000000000.0,1/2/15,2/1/11,Park Slope,$189.00 
20200000000000.0,1/2/15,7/28/12,Upper West Side,$170.00 
20200000000000.0,1/2/15,10/14/12,Greenwich Village,$100.00 
20200000000000.0,1/3/15,11/28/10,Flatbush,$200.00 
20200000000000.0,1/3/15,9/1/11,Boerum Hill,$128.00 
20200000000000.0,1/2/15,5/18/10,Williamsburg,$120.00 
20200000000000.0,1/3/15,4/2/13,Astoria,$60.00 
20200000000000.0,1/3/15,11/18/12,Brooklyn Heights,$165.00 
20200000000000.0,1/2/15,5/13/14,Astoria,$120.00 
20200000000000.0,1/2/15,11/28/10,Williamsburg,$115.00 
20200000000000.0,1/3/15,8/9/13,Upper East Side,$125.00 
20200000000000.0,1/2/15,3/4/14,Chelsea,$200.00 
20200000000000.0,1/3/15,9/18/11,Clinton Hill,$459.00 
20200000000000.0,1/3/15,4/7/14,Williamsburg,$79.00 
20200000000000.0,1/3/15,5/24/13,Williamsburg,$350.00 
20200000000000.0,1/3/15,9/26/14,Long Island City,$80.00 
20200000000000.0,1/2/15,4/2/12,Williamsburg,$119.00 
20200000000000.0,1/3/15,9/23/14,Flatbush,$125.00 
20200000000000.0,1/2/15,7/17/12,Kips Bay,$250.00 
20200000000000.0,1/2/15,4/11/12,Elmhurst,$54.00 
20200000000000.0,1/2/15,12/9/13,Upper West Side,$195.00 
20200000000000.0,1/3/15,8/18/09,Alphabet City,$375.00 
20200000000000.0,1/2/15,12/22/14,Upper East Side,$150.00 
20200000000000.0,1/2/15,2/23/13,Battery Park City,$500.00 
20200000000000.0,1/3/15,7/13/14,Alphabet City,$300.00 
20200000000000.0,1/2/15,9/4/12,Chelsea,$250.00 
20200000000000.0,1/2/15,10/17/14,Upper East Side,$400.00 
20200000000000.0,1/2/15,5/28/12,Greenwich Village,$105.00 
20200000000000.0,1/3/15,2/25/11,University Heights,$69.00 
20200000000000.0,1/2/15,7/2/10,Lower East Side,$150.00 
20200000000000.0,1/2/15,9/27/13,Astoria,$60.00 
20200000000000.0,1/2/15,12/9/13,Upper West Side,$200.00 
20200000000000.0,1/3/15,7/1/12,Williamsburg,$250.00 
20200000000000.0,1/2/15,5/31/12,Park Slope,$100.00 
20200000000000.0,1/3/15,9/4/14,Williamsburg,$250.00 
